station_id,lat,lon,population_500m
122,46.9613082,7.4466679,7599
462,46.9558281,7.4529965,10221
216,46.9538192,7.4581813,5693
334,46.520202,6.571784,1050
9,46.519805,6.579676,269
21,46.521043,6.573253,961
114,46.9566007,7.4402185,6769
217,46.9483305,7.44079,2258
152,47.389823,8.49163,7703
455,47.385711,8.499287,7699
43,46.005849,8.961709,0
546,46.939462,7.46973,6682
261,46.9366583,7.4679887,5053
266,47.375819,8.516676,16433
124,47.37209,8.520482,15582
890,47.012883,7.469947,158
889,47.015385,7.48331,3061
506,46.803943,7.151989,5063
510,46.808006,7.155941,5282
219,46.9514853,7.4303815,7626
309,46.9405957,7.418738,6589
171,46.41609,6.278163,3293
218,46.961965,7.452968,11112
188,46.95518301852439,7.451799078591182,9769
505,46.811754,7.150142,5206
415,46.916092,7.418571,1903
413,46.9250228,7.4154375,4666
636,46.806876,7.15297,5038
635,46.802118,7.146355,6604
507,46.804568,7.155553,5228
535,46.802937,7.167527,2741
211,46.383066,6.225766,6099
732,46.388983510293066,6.223670386094328,6576
707,45.86839596516475,8.97806954826163,0
688,45.86552127511925,8.977682352126578,0
195,46.9543451,7.4453536,5646
677,46.949100687820106,7.433277786246504,5421
229,46.9412568,7.4507099,3682
251,46.9487682,7.4475691,3499
378,46.0082843,8.9512745,0
543,46.517338,6.59775,749
317,46.9460279,7.4332165,4695
867,46.9477816,7.4365087,3860
146,46.004469,8.947096,0
381,46.012252,8.955118,0
497,46.9579458,7.4537747,12387
119,46.95752776631194,7.440576239521807,6800
226,46.9557805,7.4352658,9023
165,46.38421,6.23491,6367
88,47.364946,8.525788,7608
105,47.377359,8.535855,3474
249,46.000482,8.912639,0
210,45.996253,8.900957,0
49,46.005707,8.95184,0
646,46.798038,7.119618,911
777,46.80799726436817,7.143350342709623,3879
228,46.9534206,7.4328277,9300
250,46.9490849,7.4444363,3253
220,46.9559178,7.4467885,8075
353,46.94831,7.44035,2500
92,47.3820827,8.5286468,12519
392,47.393309,8.528074,11723
7,46.522591,6.584961,1577
290,46.94688808947242,7.445830418186601,3544
292,46.946604,7.441624,2917
253,46.9534004,7.4285549,8276
230,46.9547361,7.4333909,9979
189,46.9618565,7.4592662,8340
223,46.9506632,7.4370414,5530
204,46.9515508,7.4345382,7498
237,46.806661,7.1620248,4589
567,47.381447,8.497982,8079
97,47.3771535,8.5104883,11415
500,46.794595,7.132707,4151
513,47.380338,8.537684,3480
702,47.377779,8.546183,4240
591,46.9475569,7.4266947,3757
307,46.948011846616254,7.421892556487192,4242
553,46.944672,7.422308,6437
236,46.8104076,7.1730614,6901
321,46.93965162143165,7.440241261842887,5481
300,46.9371912,7.4360892,8523
393,47.415721,8.538067,6974
387,47.411057,8.543768,7098
34,46.532879,6.566487,6262
647,46.80007,7.140663,5675
637,46.79427,7.155003,4397
812,46.79364606401284,7.150040893601194,4023
187,46.947127654625206,7.46573539047808,5441
683,46.948471616973904,7.450529302235038,4524
213,46.9503428,7.435298,6227
259,46.9539295,7.4267524,6707
461,46.9470671,7.3957642,8780
174,46.9436036,7.4071777,4069
234,46.815219,7.155715,2272
883,46.96079848478852,7.433964120753491,3681
222,46.9534366,7.4239308,4370
163,46.3995398,6.2321083,45
233,46.802604,7.1509925,6375
811,46.417503,6.271244,4426
590,46.94654468860092,7.4207811103582495,4852
668,46.93369386095887,7.423407106637636,4729
331,46.9458073,7.4270475,5408
596,46.9446088,7.4290739,7054
306,46.9400198,7.4317782,9095
480,46.9371088,7.4322402,7457
771,47.403145,8.609221,3734
532,47.412103,8.592144,4875
325,46.9360173,7.4300596,6228
214,46.94626,7.43804,3827
194,46.95860113643669,7.456935120256138,10209
501,46.803797,7.161559,4367
252,46.9497908,7.4441278,2899
549,46.951735,7.416496,965
349,46.93874927649203,7.475214965129108,5668
815,46.96526082670581,7.481022157938033,408
814,46.96629170335004,7.48318298315503,137
348,46.97179532778565,7.44576189083437,2809
471,46.94774434260293,7.40357158919319,3970
308,46.9465416,7.4356627,3999
359,47.393365,8.512551,5885
149,47.392336,8.491061,6519
235,46.793372,7.1584206,2242
271,46.94785632836098,7.436903989490435,3631
414,46.926197,7.417231,4968
670,46.9313589644514,7.446041234885444,4328
244,46.9603536,7.4485856,10149
416,46.93046,7.428167,4473
550,46.958014,7.444949,7915
499,46.801805,7.136609,3600
632,46.79816,7.147493,8989
457,46.9525271,7.4498355,6618
302,46.938576,7.437862,7325
315,46.9424453,7.4431193,3385
305,46.9413996,7.4316924,8922
422,46.92775,7.453419,3057
486,46.9503044,7.4145806,2012
85,47.3716661,8.5235479,13779
660,47.3525,8.527157,5507
563,47.360004,8.534227,2283
753,46.3221235178547,6.187826521431379,0
755,46.3176389,6.188055555555556,0
212,46.958717,7.4646494,1783
203,46.9569128,7.4376583,7747
311,46.9442197,7.4366739,4755
28,46.515862,6.630461,10330
823,46.95611252733205,7.498312728132974,5690
256,46.9555118,7.4768856,2266
412,46.9266467,7.4359484,3115
547,46.942351,7.452777,3639
192,46.9677817,7.4646494,1628
117,46.95675,7.46789,1384
170,46.420278,6.270556,5571
478,46.9406928,7.4431488,4797
86,47.40781197,8.506822854,1095
196,46.9665865,7.4639627,2140
330,46.9427163,7.4410406,3933
38,46.526347,6.603215,6831
417,46.92903811738819,7.417226193945767,5749
6,46.518108,6.564945,1184
166,46.425927,6.28774,101
738,46.41916420448668,6.288709722973113,205
141,47.366752,8.544935,2511
318,46.9410334,7.4359176,7768
231,46.9524539,7.4354213,8111
225,46.95560612233403,7.428042090100739,7561
634,46.805413,7.165191,3973
733,46.461609,6.346166,2376
764,46.470818,6.336435,705
459,46.958241,7.4474859,10037
594,46.9644796,7.466948,1461
832,46.025237,8.963681,0
48,46.0105808,8.95794,0
586,46.020198,8.97169,0
154,47.372329,8.52714,9860
385,47.368939,8.523306,11992
514,47.397885,8.596202,4646
279,47.39808,8.533647,9418
831,47.394686,8.478455,4694
280,47.392347,8.523549,8987
107,47.365139,8.530916,3825
421,46.9229774,7.4141121,4053
139,47.410618,8.55189,6280
701,47.375522,8.547696,3476
485,46.9432858,7.4144036,5872
181,46.9378963,7.3954739,4214
178,46.9372059,7.3872274,5957
118,46.96845,7.46242,1518
827,47.405478,8.481071,5090
555,46.946839,7.4556,5142
316,46.9446775,7.4432641,3079
502,46.79435,7.14049,6303
363,47.416155,8.541712,8186
396,47.409881,8.535767,7251
778,46.81077819593714,7.139183090960676,3647
190,46.9603316,7.4614522,5308
94,47.3758639,8.5354006,3428
540,47.403822,8.546464,8904
20,46.506896,6.626253,3086
643,46.79704596417351,7.150607035291654,6765
599,46.33296,6.19293,1993
606,46.31526,6.19271,0
304,46.9429736,7.4302386,8117
431,47.362209,8.510788,7888
274,47.375991201,8.541239126,3436
320,46.946466,7.452518,4860
301,46.9440348,7.4120405,5033
830,46.90080888317644,7.401061091966004,600
161,46.38278,6.24357,2697
324,46.94588,7.41549,5419
102,47.3897772,8.5166922,4244
108,47.386741,8.518982,4076
473,46.9491966,7.445947,3587
101,47.3625938,8.5348427,2674
39,46.52804418,6.59119606,4353
310,46.959334038741154,7.434909268498735,5076
663,46.951897864484735,7.442042659901252,3800
484,46.9456022,7.434734,4712
333,46.936635808279966,7.475831165818141,4732
448,47.379686,8.501312,8469
536,47.381591,8.49038,8413
682,46.938845,7.4210796,6758
420,46.9356189,7.4165883,4719
326,46.9478691,7.4598938,5125
666,46.99731130490829,7.458796441962296,4678
158,47.373675,8.545505,4087
377,46.0121344,8.9657021,0
322,46.9347023,7.4420357,5347
98,47.3731102,8.5333139,4410
640,46.795871,7.156473,4596
509,46.796171649939694,7.143346608386447,6273
460,46.9662414,7.4558243,5201
202,46.9565421,7.4317735,9650
879,46.84898,9.5145,4321
872,46.85311,9.52903,5514
489,46.523333,6.625402,11144
358,47.397293,8.541453,7758
138,47.375933,8.543447,3754
481,46.9320203,7.4330474,4643
291,46.9635131,7.4555218,8779
162,46.38347,6.2137814,2297
458,46.9458027,7.4729321,4631
836,46.510153,6.558052,2082
877,46.97422346344607,7.476819763848439,3425
313,46.9415535,7.4708855,6566
475,46.9475304,7.4521275,4489
554,46.95251,7.467399,3628
633,46.77787,7.15074,2053
587,46.005806,8.957374,0
545,46.943536,7.463293,5684
641,46.81288,7.11461,673
639,46.015758,8.971604,0
262,46.9416249,7.4631929,5239
257,46.9480422,7.4502406,4201
238,46.7804953,7.1505764,3260
828,46.941794,7.390649,8040
835,46.95884778357857,7.429204058387358,4809
428,47.40158,8.58841,8372
232,46.9441328,7.449692,4494
503,46.809589,7.14687,4906
227,46.9545136,7.4294963,9286
466,46.9486216,7.3827534,7281
198,46.9439597,7.3746103,1960
834,46.947649789766224,7.416924289192128,3562
508,46.80295,7.15966,3974
440,46.0166117,8.9596513,0
380,46.0090116,8.9638054,0
790,46.52112812235608,6.64036369203716,8963
581,46.514554,6.619263,6638
254,46.9486345,7.4567436,5558
560,47.376467,8.526609,12698
83,47.358663827,8.520370505,6350
661,47.36910680440694,8.541427242856333,5512
700,46.53125489706996,6.601886023564116,7363
239,46.7931454,7.1322764,4003
357,47.370141,8.527298,9098
89,47.3713591,8.5313344,6114
332,46.943804,7.4694264,6708
130,47.391366,8.488108,8301
444,47.375247,8.496511,9065
840,46.80036467702836,7.175555914805134,654
296,46.9439259,7.3853056,6196
329,46.94167,7.42598,8340
23,46.5175143,6.5261484,3105
418,46.92878380186514,7.44610102408428,3886
258,46.9475995,7.4473498,3194
411,46.9257473,7.3770699,1781
104,47.373935,8.538633,5069
164,47.387531,8.527138,9848
180,46.9477116,7.3774722,5012
18,46.5367962297447,6.57834071739537,11191
580,46.800445,7.122294,1114
240,46.7899747,7.1160135,1966
260,46.9486794,7.4532728,5436
42,45.998453,8.94848,0
206,45.982042,8.883593,0
298,46.9427331,7.4595458,4646
255,46.9526864,7.4299899,9646
592,46.93718143594243,7.43939787406106,7021
809,46.53096154772573,6.570954143053104,5512
878,46.94867096785492,7.408147339558864,1725
186,46.9493284,7.3939866,7879
168,46.417718,6.267441,3787
884,46.973323,7.484832,3277
824,46.95626329415468,7.482893566913186,5484
616,46.975958,7.472646,2382
191,46.96011625159724,7.454334866797193,12562
556,47.391289,8.537546,12614
795,46.80627599825691,7.175202933966421,5128
13,46.517153,6.561272,1824
435,46.009713,8.96008,0
749,46.01839064983639,8.952667134728758,0
27,46.50225151684113,6.48110823288,968
30,46.511048,6.492569,7020
32,46.510581,6.496026,6976
504,46.799339,7.151984,6752
664,46.011494,8.961011,0
327,46.938964,7.4476281,2902
565,47.381149,8.532405,8775
84,47.3789825,8.5412505,3769
561,47.413733,8.541541,7779
286,47.3985553,8.493822,4920
788,46.52285180329474,6.616691677562492,11075
629,46.009397,8.931591,0
619,46.016072,8.941042,0
674,46.93357261917911,7.505070609131323,2597
474,46.9501048,7.4283779,5391
347,46.941479,7.466444,6137
389,47.413032,8.558096,6428
490,46.534129,6.606292,10231
479,46.9581458,7.4349895,7011
456,46.965031,7.4589906,5500
241,46.794798,7.114034,3230
87,47.371083,8.536101,4761
361,47.394554,8.522117,8539
182,46.96274,7.46276,4703
804,46.979405440906326,7.457189997936046,1529
826,46.988369990781095,7.463319968143853,904
96,47.378548,8.531836,8649
839,46.52877795845398,6.614257776560184,13234
25,46.51729603169255,6.630497103216617,9278
548,46.944243,7.399437,8367
665,46.92962527658024,7.420941454465892,5828
80,47.3795837,8.5156327,13539
675,46.95906857,7.47775778,2485
368,47.3619068,8.5609218,8520
467,46.93992,7.3950333,5592
150,47.359884,8.523071,7814
127,47.361567,8.525525,7145
483,46.9390885,7.4286407,7843
169,46.4223802,6.2585274,3539
726,46.9647833374251,7.448403781023344,5075
845,45.9987921421312,8.93937873151315,0
207,46.001154,8.934162,0
841,46.938446718314495,7.4808033698062095,3942
201,46.95602789210635,7.425797884262834,4990
137,47.370869,8.548045,4701
740,46.99128453561965,7.46742522413544,34
602,47.000176,7.461966,3209
126,47.381356,8.510418,10740
273,47.389862,8.514605,3743
775,46.33961592685363,6.171960914015045,331
807,46.52654734920485,6.64111195901793,5414
562,47.370238,8.514841,15859
209,46.022676,8.917196,0
45,46.023159,8.959919,0
370,47.4039985,8.5721264,6137
129,47.379952,8.542726,4907
453,47.3836391,8.4941268,9601
33,46.512991,6.614122,3377
694,45.849794,8.944964,0
695,45.848177,8.936794,0
644,46.776964,7.16038,3255
143,47.3899,8.523722,8641
817,46.51673942261787,6.566454652605652,1383
356,47.380319,8.552615,7458
673,46.93158881023778,7.485518127326376,2826
611,46.38362,6.23574,6043
90,47.3917964,8.5056978,2648
263,47.359978,8.552717,7677
31,46.50737,6.495352,4727
464,46.9523752,7.3914921,3929
530,47.40462,8.60465,2625
37,46.537813,6.581462,11645
295,46.9371056,7.4178248,5257
482,46.9364423,7.437876,7389
552,46.952701,7.454585,7703
669,46.99202428819717,7.457368930354201,4442
276,47.414545,8.552747,4682
277,47.413514,8.537816,7502
93,47.384918,8.531935,10205
99,47.37497,8.519782,16141
248,45.993326,8.924532,0
756,46.370779,6.228414,33
667,46.99996912619948,7.442087059202756,2449
463,46.9593467,7.4518043,12419
184,46.9489732,7.3882333,8289
109,47.37247535,8.53001018,7143
134,47.358557,8.557088,8983
494,45.970197,8.883746,0
208,45.977309,8.875447,0
371,46.933433,7.466467,1860
476,46.9459831,7.4394178,3388
366,47.407098,8.55033,8729
686,45.8762029265714,8.981280464481735,0
725,45.90587981635428,8.972694428589046,0
140,47.366904,8.533736,3080
125,47.378521,8.496727,8933
362,47.37271,8.530437,6902
100,47.368064,8.539046,4368
825,46.95123907638763,7.487040006612239,4418
160,47.385718,8.524762,7933
379,46.008095,8.957432,0
365,47.388689,8.536433,9402
451,47.381915,8.515252,9779
382,45.972202,8.915525,0
468,46.94730845562206,7.393210711796317,9739
648,46.949233,7.436822,4431
628,46.00627672,8.94272889,0
221,46.9519742,7.4227466,3762
671,46.92898585565497,7.450277590824284,3109
47,46.02398,8.968292,0
328,46.9417265,7.3930062,8255
434,46.0159412,8.9668282,0
388,47.412732,8.544185,7904
95,47.377148,8.523818,13437
294,46.95386,7.4365667,8096
197,46.9394841,7.3899968,7306
782,46.029052,8.969857,0
183,46.9432034,7.4735436,6343
