station_id,lat,lon,population_1500m
766,46.020826,8.964896,0
488,46.517009,6.635237,63265
477,46.9616862,7.4396136,38738
799,46.80778475,7.1029457,4604
177,46.94941743287729,7.381454366484235,25574
215,46.9520639,7.4615809,42171
568,47.347701,8.528049,27408
680,46.946852812713296,7.483654624791477,30552
469,46.9450382,7.3791687,26376
873,46.85417,9.52839,32858
224,46.9541456,7.4307168,32585
537,47.416873,8.555639,52945
128,47.36309,8.51813,59923
780,46.003948,8.961542,0
436,46.014127,8.959087,0
153,47.365272,8.52174,65007
559,47.374241,8.525602,73101
864,46.008146,8.969007,0
662,47.369181,8.505787,72899
284,46.52046982339586,6.630836110862832,72533
35,46.510562,6.499863,18128
437,46.01876,8.96429,0
821,46.95815207532184,7.492620923918697,19814
716,45.86687922879933,8.983606564693778,0
708,45.87023343314977,8.987408595931916,0
352,46.9403,7.458608,32355
303,46.95099,7.4726263,34005
793,46.7915080285386,7.138976816466228,25090
364,47.3708387,8.5595335,40600
529,47.424155,8.562301,41122
132,47.35594,8.549852,26181
613,46.39236,6.23137,22194
789,46.51966972197189,6.632556563027347,70606
285,47.36691,8.548562,39396
796,46.82482068793405,7.15174354915194,7179
638,47.421914,8.549832,45836
131,47.365045,8.553922,39521
761,46.79633089439779,7.131816212475342,21980
868,46.86694,9.53723,17750
871,46.851702,9.534199,26386
372,46.970948,7.472052,17306
822,46.95812,7.48801,19857
843,46.94303954532779,7.401627773971914,33192
516,47.418472,8.561746,46789
472,46.9477995,7.454056,40610
112,47.388151,8.520449,66643
791,46.52689212107495,6.651725094510788,46267
781,46.018784,8.962014,0
838,46.505009,6.641321,28218
167,46.39294,6.23856,21588
314,46.9450822,7.4324521,46015
564,47.345298,8.53577,23113
40,45.9242,8.9192,0
41,45.953905,8.949715,0
157,47.355381,8.535119,27008
597,46.941383,7.448788,37229
525,47.400393,8.622367,24692
10,46.526079,6.579268,32538
384,47.378556,8.520168,71733
737,46.42708,6.26574,13537
718,45.861449804710674,8.954692504152314,0
747,45.92241761420432,8.98598929175441,0
427,47.4188324,8.5064743,22590
199,46.9456501,7.3901001,30776
842,46.93658906078831,7.395474687081315,27733
179,46.9454695,7.3928104,31461
176,46.93585307151732,7.390354333129826,26360
491,46.9650342,7.4514649,32052
870,46.85309,9.51228,22505
704,45.87254294486857,8.987224327562924,0
61,47.4099615,8.5452956,52039
511,46.974841,7.453275,18064
714,45.86245058491458,8.980687511646552,0
865,45.838047,9.026857,0
779,46.82142609198569,7.10838613913462,6180
810,46.419162,6.282356,9616
609,46.42391,6.26546,13844
423,46.933129,7.455933,25725
886,47.395257,8.469131,26655
293,46.9465196,7.4481457,43892
800,46.8124563613632,7.127767764590539,11411
569,47.405751,8.539016,51327
776,46.81936091435492,7.102468450680388,6056
860,45.998476,8.923755,0
81,47.3899342,8.5104051,53689
142,47.3742296,8.5285533,70102
386,47.384902,8.547904,44630
642,46.816013,7.12996,9450
584,46.006076,8.966775,0
391,47.401852,8.499265,30277
447,47.371455,8.5070564,78514
452,47.356387,8.526158,33277
876,46.84647,9.53609,15910
438,46.0036519,8.9529036,0
51,45.991081,8.943799,0
36,46.51856,6.50736,17897
681,46.93987160970557,7.425113039012359,39630
515,47.3690153,8.5543974,42140
275,47.394007,8.542036,57219
558,47.370037,8.518185,75421
424,47.406988,8.532464,46409
390,47.412873,8.533265,40782
323,46.93364628004184,7.448225744500959,28465
246,46.040345,8.932433,6941
205,46.032852,8.921806,4395
803,46.51196729119777,6.4849846482546685,15947
816,46.9694975302973,7.485804790590767,20670
193,46.9552642,7.4593279,38074
538,47.367656,8.516257,74277
691,45.856501,8.988615,0
487,46.523954,6.632626,72785
730,46.46264,6.33681,8883
91,47.3917837,8.5181701,52878
572,47.402749,8.5355,55769
8,46.518951,6.562162,15542
787,46.53439438272029,6.5780125706014605,43049
847,46.094684,8.928136,1843
848,46.088134,8.915069,1874
794,46.7909443366818,7.127365724241438,16108
539,47.402801,8.58131,30516
744,45.849737477082186,9.008044185318528,0
719,45.845724,9.014909,0
557,47.374192,8.514116,79248
289,46.012555,8.943487,0
278,47.417701,8.545602,53790
60,47.374785,8.539882,55015
786,46.5275155987152,6.5727380643235245,32784
110,47.396401,8.4860017,44733
859,46.54405624882997,6.6034499977507615,31059
312,46.9356089,7.4471426,32027
419,46.93036,7.41929,30085
133,47.36162,8.554501,36957
156,47.386596,8.490837,54626
367,47.368474,8.559983,37512
585,46.016524,8.955876,0
151,47.387685,8.486284,47227
544,46.52864,6.566695,27214
763,46.51649685275541,6.550408183414197,11146
551,46.957196,7.450895,42655
26,46.521668,6.581345,20528
430,47.382577,8.546903,50147
875,46.86357,9.53866,19193
869,46.847347,9.509044,12560
605,46.46063,6.32262,6801
159,47.371868,8.515558,77264
135,47.361335,8.547781,35902
185,46.946664,7.400752,29957
595,46.94018066034872,7.453043799962409,35071
426,47.4039845,8.5787183,33541
528,47.448799,8.583122,18470
734,46.38157630218021,6.240310145601514,18468
699,45.858612,8.940146,0
429,47.4080095,8.5777038,37902
454,47.364871,8.537971,41645
769,46.776884,7.139565,6451
264,47.353198,8.553189,22368
598,46.38065,6.20499,7444
299,46.9399346,7.3825121,30526
449,47.383858,8.528796,75415
853,46.51061054877812,6.659367730704223,30270
676,46.9461220614124,7.475815366515189,30599
521,47.39733,8.61865,26222
773,46.783152,7.155408,12822
121,46.956956,7.48287,21740
717,45.87153897383477,8.968208417990107,0
770,45.83472077054605,9.01820134325138,0
465,46.94694772769555,7.388948353838325,30721
736,46.452185194140014,6.2910599793253486,2688
450,47.350578,8.560587,24566
731,46.380297084312886,6.240987669660989,15811
425,47.420757,8.508131,22393
813,46.77578804990217,7.156581598521503,8729
106,47.382798,8.53545,68681
