station_id,lat,lon,population_1000m
122,46.9613082,7.4466679,23801
462,46.9558281,7.4529965,25935
216,46.9538192,7.4581813,24256
334,46.520202,6.571784,7009
9,46.519805,6.579676,4469
21,46.521043,6.573253,6876
114,46.9566007,7.4402185,22779
217,46.9483305,7.44079,19017
152,47.389823,8.49163,25323
455,47.385711,8.499287,25846
43,46.005849,8.961709,0
546,46.939462,7.46973,15694
261,46.9366583,7.4679887,12978
266,47.375819,8.516676,45602
124,47.37209,8.520482,46244
890,47.012883,7.469947,2339
889,47.015385,7.48331,4477
506,46.803943,7.151989,19713
510,46.808006,7.155941,14708
219,46.9514853,7.4303815,19419
309,46.9405957,7.418738,19023
171,46.41609,6.278163,6842
218,46.961965,7.452968,23387
188,46.95518301852439,7.451799078591182,26046
505,46.811754,7.150142,13289
415,46.916092,7.418571,8358
413,46.9250228,7.4154375,12323
636,46.806876,7.15297,17647
635,46.802118,7.146355,19805
507,46.804568,7.155553,18203
535,46.802937,7.167527,10799
211,46.383066,6.225766,16134
732,46.388983510293066,6.223670386094328,14981
707,45.86839596516475,8.97806954826163,0
688,45.86552127511925,8.977682352126578,0
195,46.9543451,7.4453536,26725
677,46.949100687820106,7.433277786246504,21767
229,46.9412568,7.4507099,12708
251,46.9487682,7.4475691,17749
378,46.0082843,8.9512745,0
543,46.517338,6.59775,8148
317,46.9460279,7.4332165,22235
867,46.9477816,7.4365087,20658
146,46.004469,8.947096,0
381,46.012252,8.955118,0
497,46.9579458,7.4537747,24458
119,46.95752776631194,7.440576239521807,23129
226,46.9557805,7.4352658,19560
165,46.38421,6.23491,16255
88,47.364946,8.525788,28368
105,47.377359,8.535855,27870
249,46.000482,8.912639,0
210,45.996253,8.900957,0
49,46.005707,8.95184,0
646,46.798038,7.119618,6841
777,46.80799726436817,7.143350342709623,15846
228,46.9534206,7.4328277,18252
250,46.9490849,7.4444363,19431
220,46.9559178,7.4467885,27839
353,46.94831,7.44035,19285
92,47.3820827,8.5286468,30251
392,47.393309,8.528074,32844
7,46.522591,6.584961,6567
290,46.94688808947242,7.445830418186601,16546
292,46.946604,7.441624,17144
253,46.9534004,7.4285549,16774
230,46.9547361,7.4333909,17254
189,46.9618565,7.4592662,19278
223,46.9506632,7.4370414,21401
204,46.9515508,7.4345382,20289
237,46.806661,7.1620248,13341
567,47.381447,8.497982,30583
97,47.3771535,8.5104883,40796
500,46.794595,7.132707,12728
513,47.380338,8.537684,27419
702,47.377779,8.546183,21942
591,46.9475569,7.4266947,23019
307,46.948011846616254,7.421892556487192,19953
553,46.944672,7.422308,20351
236,46.8104076,7.1730614,10899
321,46.93965162143165,7.440241261842887,19788
300,46.9371912,7.4360892,21617
393,47.415721,8.538067,23948
387,47.411057,8.543768,27042
34,46.532879,6.566487,18016
647,46.80007,7.140663,18804
637,46.79427,7.155003,9976
812,46.79364606401284,7.150040893601194,14387
187,46.947127654625206,7.46573539047808,18492
683,46.948471616973904,7.450529302235038,18492
213,46.9503428,7.435298,21454
259,46.9539295,7.4267524,15401
461,46.9470671,7.3957642,20253
174,46.9436036,7.4071777,15259
234,46.815219,7.155715,8403
883,46.96079848478852,7.433964120753491,14566
222,46.9534366,7.4239308,15293
163,46.3995398,6.2321083,3919
233,46.802604,7.1509925,20588
811,46.417503,6.271244,9969
590,46.94654468860092,7.4207811103582495,19469
668,46.93369386095887,7.423407106637636,20488
331,46.9458073,7.4270475,22672
596,46.9446088,7.4290739,23270
306,46.9400198,7.4317782,22216
480,46.9371088,7.4322402,23806
771,47.403145,8.609221,15754
532,47.412103,8.592144,17218
325,46.9360173,7.4300596,24038
214,46.94626,7.43804,19951
194,46.95860113643669,7.456935120256138,24796
501,46.803797,7.161559,13444
252,46.9497908,7.4441278,20056
549,46.951735,7.416496,10377
349,46.93874927649203,7.475214965129108,15619
815,46.96526082670581,7.481022157938033,6395
814,46.96629170335004,7.48318298315503,6983
348,46.97179532778565,7.44576189083437,8207
471,46.94774434260293,7.40357158919319,15587
308,46.9465416,7.4356627,20208
359,47.393365,8.512551,17277
149,47.392336,8.491061,21814
235,46.793372,7.1584206,6525
271,46.94785632836098,7.436903989490435,20462
414,46.926197,7.417231,14131
670,46.9313589644514,7.446041234885444,13294
244,46.9603536,7.4485856,25399
416,46.93046,7.428167,18450
550,46.958014,7.444949,26170
499,46.801805,7.136609,14272
632,46.79816,7.147493,17696
457,46.9525271,7.4498355,23310
302,46.938576,7.437862,20263
315,46.9424453,7.4431193,17582
305,46.9413996,7.4316924,22367
422,46.92775,7.453419,7415
486,46.9503044,7.4145806,10123
85,47.3716661,8.5235479,42869
660,47.3525,8.527157,14286
563,47.360004,8.534227,11628
753,46.3221235178547,6.187826521431379,993
755,46.3176389,6.188055555555556,65
212,46.958717,7.4646494,16494
203,46.9569128,7.4376583,21330
311,46.9442197,7.4366739,20572
28,46.515862,6.630461,31547
823,46.95611252733205,7.498312728132974,13722
256,46.9555118,7.4768856,11061
412,46.9266467,7.4359484,11626
547,46.942351,7.452777,12753
192,46.9677817,7.4646494,8171
117,46.95675,7.46789,13379
170,46.420278,6.270556,12221
478,46.9406928,7.4431488,18431
86,47.40781197,8.506822854,11296
196,46.9665865,7.4639627,8907
330,46.9427163,7.4410406,19084
38,46.526347,6.603215,26303
417,46.92903811738819,7.417226193945767,13599
6,46.518108,6.564945,6992
166,46.425927,6.28774,1182
738,46.41916420448668,6.288709722973113,2708
141,47.366752,8.544935,17506
318,46.9410334,7.4359176,20715
231,46.9524539,7.4354213,20178
225,46.95560612233403,7.428042090100739,14107
634,46.805413,7.165191,12859
733,46.461609,6.346166,5357
764,46.470818,6.336435,2712
459,46.958241,7.4474859,25513
594,46.9644796,7.466948,8395
832,46.025237,8.963681,0
48,46.0105808,8.95794,0
586,46.020198,8.97169,0
154,47.372329,8.52714,36879
385,47.368939,8.523306,38743
514,47.397885,8.596202,14670
279,47.39808,8.533647,30872
831,47.394686,8.478455,18698
280,47.392347,8.523549,28693
107,47.365139,8.530916,22783
421,46.9229774,7.4141121,10425
139,47.410618,8.55189,26703
701,47.375522,8.547696,20762
485,46.9432858,7.4144036,15596
181,46.9378963,7.3954739,16852
