station_id,lat,lon,coords,atms_count,atms_nearest_distance,bakeries_count,bakeries_nearest_distance,banks_count,banks_nearest_distance,bars_count,bars_nearest_distance,bike_parking_count,bike_parking_nearest_distance,bike_rental_count,bike_rental_nearest_distance,bike_shops_count,bike_shops_nearest_distance,bookstores_count,bookstores_nearest_distance,bus_stops_count,bus_stops_nearest_distance,cafes_count,cafes_nearest_distance,cinemas_count,cinemas_nearest_distance,clinics_count,clinics_nearest_distance,clothing_stores_count,clothing_stores_nearest_distance,convenience_stores_count,convenience_stores_nearest_distance,dentists_count,dentists_nearest_distance,electronics_stores_count,electronics_stores_nearest_distance,fitness_centres_count,fitness_centres_nearest_distance,fuel_count,fuel_nearest_distance,general_offices_count,general_offices_nearest_distance,general_shops_count,general_shops_nearest_distance,government_offices_count,government_offices_nearest_distance,hospitals_count,hospitals_nearest_distance,hotels_count,hotels_nearest_distance,leisure_general_count,leisure_general_nearest_distance,libraries_count,libraries_nearest_distance,museums_count,museums_nearest_distance,offices_count,offices_nearest_distance,parking_count,parking_nearest_distance,parks_count,parks_nearest_distance,personal_services_count,personal_services_nearest_distance,pharmacies_count,pharmacies_nearest_distance,playgrounds_count,playgrounds_nearest_distance,police_count,police_nearest_distance,postal_services_count,postal_services_nearest_distance,public_toilets_count,public_toilets_nearest_distance,public_transport_general_count,public_transport_general_nearest_distance,railway_general_count,railway_general_nearest_distance,religious_count,religious_nearest_distance,restaurants_count,restaurants_nearest_distance,schools_count,schools_nearest_distance,shopping_centers_count,shopping_centers_nearest_distance,sports_centres_count,sports_centres_nearest_distance,stadiums_count,stadiums_nearest_distance,supermarkets_count,supermarkets_nearest_distance,swimming_pools_count,swimming_pools_nearest_distance,theatres_count,theatres_nearest_distance,tourism_general_count,tourism_general_nearest_distance,tourist_attractions_count,tourist_attractions_nearest_distance,tourist_info_count,tourist_info_nearest_distance,train_stations_count,train_stations_nearest_distance,train_stops_count,train_stops_nearest_distance,tram_stops_count,tram_stops_nearest_distance,transit_platforms_count,transit_platforms_nearest_distance,transit_stations_count,transit_stations_nearest_distance,transit_stops_count,transit_stops_nearest_distance,universities_count,universities_nearest_distance,viewpoints_count,viewpoints_nearest_distance,total_features
632,46.79816,7.147493,"(46.79816, 7.147493)",8,360.69540947172277,5,406.70558398504437,9,458.96415619351075,13,429.9652644759404,32,126.40845742271365,9,334.7388912743393,3,240.43996564723298,2,610.2863499501033,0,1000.0,13,386.6475003692036,2,37.185010743513544,0,1000.0,9,383.9079873078882,11,351.3893406566251,2,541.4073986037271,2,408.4676696402318,0,1000.0,1,357.9635597127268,30,178.35981008652843,65,257.412324039846,6,186.92161613155204,1,819.4084053105164,3,249.02684409994083,39,160.910020114092,5,243.00383938036242,5,11.347826239419001,4,184.8537021432027,34,68.08901125271674,0,1000.0,19,328.6684925948311,10,391.83315271503824,4,584.5922095221871,2,372.295001321093,3,424.9893391380035,6,449.4143720869815,0,1000.0,102,40.90262562563588,4,397.336852540704,66,36.363159405820255,1,521.2270117110247,1,813.6701300567942,8,166.17871689293133,0,1000,13,338.33359640772136,1,902.5716511920882,2,478.1552587873759,18,408.26869136791163,0,1000.0,77,5.632654982082104,1,597.4443812321537,1,973.024997341799,0,1000.0,2,685.0540825019299,0,1000.0,74,77.04845732898991,6,293.2234540573448,3,876.5557519153504,737
457,46.9525271,7.4498355,"(46.9525271, 7.4498355)",36,290.57467131456764,17,309.0551405694078,15,501.4302346375041,58,244.18973459239785,69,262.06572852401956,41,5.193145065962548,10,355.9440357396633,13,429.3527397165588,0,1000.0,47,277.3510450226908,5,489.0457749420649,2,866.6272277700485,96,395.5223931423324,18,420.7916866168101,8,489.4494899274895,5,495.57699589769305,8,539.7939332329082,2,808.3125548425037,91,331.26785641986595,377,233.9644837530132,22,256.0470761367685,0,1000.0,25,85.8014442434711,70,241.23455689325337,12,360.08925682990184,4,491.6512194505894,28,340.0282575103824,14,157.49205697849996,1,347.3379903896602,88,312.1236363602268,16,508.46914192669317,6,478.0577101947035,2,466.76494842766056,2,549.7636435641516,44,335.3798705084661,9,449.16427355314204,251,30.183596554466604,10,453.26933057572717,210,96.74024078786586,6,473.5138167783548,4,551.1653590182133,6,636.8830264877257,0,1000,21,383.6875990904285,0,1000.0,13,141.651601281163,18,322.2238834397937,3,469.993428403821,69,248.03207774801533,1,851.0332931153716,2,934.8651548924283,20,43.5858050878177,26,597.0076803238595,0,1000.0,72,42.225648061762804,13,373.4101633968869,5,279.97823578031483,2011
302,46.938576,7.437862,"(46.938576, 7.437862)",6,546.8057306174676,8,216.6406280737935,2,872.5800301469798,11,453.0067169562009,55,168.72904211704727,35,73.89565574889511,10,168.3661298046561,2,677.0829771174741,0,1000.0,15,220.40723975368715,8,388.8443531132565,4,640.0318604208366,11,416.5912980591129,7,317.93048670371763,7,665.0246793679372,2,221.80974101311054,8,266.4348103812722,1,456.73279291320415,137,92.5474660194206,120,106.44534792738624,25,106.09937746491343,0,1000.0,13,335.0259146722106,68,284.77734411179756,5,353.88995932698,0,1000.0,13,451.83933476700116,3,206.14741360785018,0,1000.0,45,98.99993206851087,5,179.36721178088774,9,296.2206011413262,0,1000.0,2,143.88736208789254,14,450.8939836705742,0,1000.0,316,127.87735780956179,4,217.32821048578992,79,133.37972956222708,9,448.10865268431365,1,994.0777257797467,3,452.4957148994464,0,1000,6,112.16228093938454,0,1000.0,6,407.3890397731323,15,256.2415560450524,12,904.1820063792902,14,221.89921017257092,1,669.4626799610136,2,837.7752890964047,25,214.3590839329005,31,146.47626868630996,0,1000.0,54,153.47187037310724,1,847.9390340499475,4,807.8826551536844,1234
315,46.9424453,7.4431193,"(46.9424453, 7.4431193)",40,31.50937182826899,22,50.869624609415254,17,517.1284825590268,50,459.8406637968967,81,34.50705456223035,46,14.868175247890514,9,556.1207598365638,12,580.5353821584887,0,1000.0,49,432.7695056271813,10,228.8457133816474,5,567.548523028541,94,560.8808312609433,12,645.2018271221036,12,567.6215968531646,5,589.3519123778142,10,327.15564498669386,0,1000.0,169,189.31095325019416,379,262.3440526199916,40,266.05519847556104,0,1000.0,26,404.5935012941578,91,42.58688198906131,9,192.60312215140397,4,636.0941645182983,20,510.90623007154045,9,576.2008520132724,1,886.0692065716787,85,163.6845702142841,17,535.3391639918626,10,509.9751055606349,2,763.9332622393921,6,552.7115454808851,32,58.01209247266842,8,589.8861598419503,467,476.61651301932847,9,653.8350574311095,212,68.37495219107367,11,784.4756791066935,4,547.9787623803915,6,599.3890709071084,0,1000,24,320.29614592859014,0,1000.0,12,195.05802757742248,14,162.52998863779442,14,901.2483174835941,59,495.98443407425015,1,757.8198389482654,2,308.7188827479535,35,502.8924422224469,43,76.14300966274146,0,1000.0,78,76.69701385081619,4,459.02329864592303,4,379.43047288302483,2381
305,46.9413996,7.4316924,"(46.9413996, 7.4316924)",12,57.22877772483519,11,244.43266037146665,3,804.5598062141605,11,372.3737554690805,101,40.995579709093654,39,3.6120795078326724,12,12.162113153759043,3,154.81947621981632,0,1000.0,20,54.71115012989424,8,604.7170495859867,9,412.3857815762965,15,15.708708975304214,16,191.7488781902735,7,316.6945246645706,3,736.8394129266359,11,201.48568427503562,2,512.2927616542884,141,20.4858524510637,156,19.678301048544302,26,295.6264583549037,1,751.4339631060278,12,157.21906407603964,70,63.78279479839601,6,339.6472142677961,1,933.5914731641792,17,24.092593638596473,16,316.2603686959419,0,1000.0,58,12.073515932876983,9,113.03096568177605,9,174.8879199511263,0,1000.0,4,107.2736232650919,13,210.12538833762918,0,1000.0,571,54.631539682654555,5,231.06452536353768,108,39.24868376485901,9,66.37708487525362,2,972.3743182472817,6,137.2038819594092,0,1000,15,42.11758303720433,0,1000.0,4,578.0887214391403,16,258.1853035707269,0,1000.0,11,318.6572127766622,1,636.1315176204178,2,944.0380875998522,38,52.55180799025198,35,68.73457012273457,0,1000.0,65,53.5141998867606,2,657.852695475622,3,648.5419434353238,1715
422,46.92775,7.453419,"(46.92775, 7.453419)",5,133.12389991889003,2,232.28894345666134,1,474.2280404750651,0,1000.0,17,287.51790812111096,8,54.8817020160548,4,384.23893003156473,1,135.7370092654002,0,1000.0,3,9.92333548048493,0,1000.0,0,1000.0,1,477.60944186125977,1,319.42064997088687,0,1000.0,2,80.25874111025581,0,1000.0,1,605.2490169264037,10,188.48511487081154,22,35.666001482328745,3,104.95444423243568,0,1000.0,1,490.4543086025596,24,120.51953660592932,0,1000.0,0,1000.0,1,620.8415326193507,3,599.61017244698,1,268.57696073917674,4,191.75018709669519,1,757.6753561243257,2,281.81780687376107,0,1000.0,1,222.5345794540041,14,263.10178522327425,0,1000.0,40,41.18584835018999,0,1000.0,14,18.784635080595073,0,1000.0,0,1000.0,0,1000.0,0,1000,6,106.96577406169472,0,1000.0,0,1000.0,12,126.64476405336433,29,631.433672464082,71,40.433348264256736,1,576.637050755759,2,563.5182209044272,6,41.881176212140886,4,172.72433828524203,0,1000.0,22,56.0485169308403,0,1000.0,3,581.3735670683195,343
486,46.9503044,7.4145806,"(46.9503044, 7.4145806)",1,813.5565406839117,3,831.6811903725576,0,1000.0,1,495.65557948546126,41,198.85054298175527,14,1.4216146667402123,3,527.252972235453,1,906.1473312756225,0,1000.0,8,230.14649068487725,0,1000.0,4,646.3424692792598,5,714.0977555845569,6,612.288679787851,2,425.7172495288909,0,1000.0,3,417.64025084018743,2,464.01850471756563,24,296.3002482588658,52,167.6131349643631,4,220.42425677266857,1,941.8654073946352,1,539.2777761974245,57,434.6166233398066,3,318.03943440568975,1,824.5878134927863,9,328.5872533802045,5,761.4673970240339,0,1000.0,14,539.2123101613206,3,855.0126811779767,6,766.9678074000614,0,1000.0,0,1000.0,9,253.92610524853808,0,1000.0,317,30.78472090480322,2,516.9989714938704,34,264.59458029039786,0,1000.0,0,1000.0,1,677.178540351631,0,1000,5,409.8025940291902,0,1000.0,0,1000.0,6,568.2805850744902,2,245.32466306636448,25,315.82306296369285,2,933.4436450380308,0,1000.0,7,680.9360779362811,12,280.750184023661,0,1000.0,11,469.0868827988137,2,707.5621415961035,1,941.5579175366759,710
85,47.3716661,8.5235479,"(47.3716661, 8.5235479)",18,18.18051614552957,13,83.57234673418374,10,234.15935064469352,121,86.51658310686592,350,26.7508726936165,28,6.7811735707138165,23,114.58280784494475,16,140.7380502963989,0,1000.0,62,42.574946378450306,3,415.5158939346616,4,317.2727963451155,89,132.4724693232433,39,90.32435268699751,7,519.8888876637402,6,254.74343597552965,25,224.40988602369677,5,223.36002291324078,101,98.12654123068756,451,29.127306690012567,11,135.2263533762911,0,1000.0,18,360.4468471315575,60,145.29688154840204,3,126.90756060703474,3,235.0065011177734,51,110.04203374853532,12,138.960067596644,0,1000.0,155,130.1310694953845,18,156.3525754119849,19,356.8162987615827,3,348.69374029480264,2,72.51039733126755,27,253.8773927958306,0,1000.0,392,24.82902134523503,6,204.1908160729278,342,77.20124430076882,11,265.4060836150165,0,1000.0,5,147.60948441730199,0,1000,12,312.15148359495385,0,1000.0,5,362.9685812880253,76,105.86325985249904,1,851.2424830852289,52,70.09659887330308,3,36.73179013874376,0,1000.0,37,55.05825275166829,6,832.905980485376,0,1000.0,52,15.781819637545821,0,1000.0,1,491.40282552830405,2754
660,47.3525,8.527157,"(47.3525, 8.527157)",5,602.3520565760591,2,230.24308634130068,2,960.2331598120636,2,701.3492286698021,55,26.44902987774218,7,0.18004583085975187,4,216.2521698962676,1,665.7015711260992,0,1000.0,8,602.26090217733,0,1000.0,3,417.8415062187618,25,568.1627016288758,6,694.9673554969096,1,986.0747098886116,4,358.76013468956694,4,645.8177232054375,3,681.2069453977341,17,402.06639988328556,73,257.6618998690541,0,1000.0,0,1000.0,2,537.0388772037528,33,336.13527183805843,2,722.4985013924149,1,739.635562212833,22,441.83699060400477,5,410.6920751674573,0,1000.0,18,263.9894858698897,3,626.2956076482882,8,232.32393597737527,0,1000.0,1,908.924043206601,13,446.319424737349,0,1000.0,87,131.00299767107558,0,1000.0,30,196.065994830213,5,518.3019786384913,1,634.8784012790078,2,471.77151732313865,0,1000,8,633.1970850462918,0,1000.0,1,723.0150003587175,38,383.63758476005665,1,239.35608702061435,22,190.33924767588087,3,122.54042731342555,0,1000.0,16,371.32451080632546,2,654.680387838263,0,1000.0,38,183.99749000192807,0,1000.0,2,527.7419130789457,586
563,47.360004,8.534227,"(47.360004, 8.534227)",8,557.0234273926532,5,529.0092570134842,13,617.4498479286035,11,286.7672478855021,80,149.44286287297192,14,0.7724931593295844,4,435.1459514752937,2,630.1439363678954,0,1000.0,21,197.85632368361829,0,1000.0,2,381.3754064181474,36,393.6911851013494,5,520.7848348894411,4,366.72719984140986,4,847.1926098040624,10,623.4443576148742,3,237.76209122350681,36,190.0882655335188,113,182.4303314808162,3,606.5641272738183,0,1000.0,9,292.194644517079,19,178.44894215854686,2,307.4094865842524,2,359.2293365242685,19,187.14100294139726,2,674.6743446614665,0,1000.0,29,149.85789023348912,3,559.8665836880616,6,198.7843799301062,1,623.5626855070605,2,611.817882654528,12,170.37755104926856,0,1000.0,165,220.59942512446074,0,1000.0,71,13.04607873782738,6,246.798399888965,1,899.8166366593096,2,653.3125724210206,0,1000,4,515.5331678334827,0,1000.0,3,351.85328090801835,47,148.55704241683802,0,1000.0,25,283.0898361400069,3,533.0404553417972,0,1000.0,27,207.79548700967925,0,1000.0,0,1000.0,39,99.83835075839447,0,1000.0,6,401.96716190750817,879
753,46.3221235178547,6.187826521431379,"(46.3221235178547, 6.187826521431379)",0,1000.0,1,773.5654198889813,1,798.9400562054229,0,1000.0,2,394.9779179222235,1,382.6803984260283,0,1000.0,0,1000.0,0,1000.0,2,769.1070875424576,0,1000.0,0,1000.0,1,788.0167868961455,2,779.9691588756583,0,1000.0,0,1000.0,0,1000.0,1,829.4127700129102,0,1000.0,3,723.5496288568036,0,1000.0,0,1000.0,1,741.7629526331069,3,235.9041081071989,1,191.23545239684873,1,763.825940557447,0,1000.0,2,658.6374135268799,0,1000.0,0,1000.0,1,797.2281234075988,1,724.0577926542849,0,1000.0,0,1000.0,2,518.828918768518,0,1000.0,31,162.5177851924391,0,1000.0,2,725.4871933314796,0,1000.0,0,1000.0,0,1000.0,0,1000,0,1000.0,0,1000.0,0,1000.0,0,1000.0,0,1000.0,1,818.654939403074,1,537.7998714176344,0,1000.0,0,1000.0,11,41.01813179242902,0,1000.0,12,42.82985430870113,0,1000.0,1,893.000899863313,85
755,46.3176389,6.188055555555556,"(46.3176389, 6.188055555555556)",0,1000.0,1,416.3420192648472,1,398.9736170473654,0,1000.0,2,64.74688975621875,1,116.90555349822033,0,1000.0,0,1000.0,0,1000.0,2,416.2692043158695,0,1000.0,0,1000.0,1,408.5781618531698,2,418.43179572328876,0,1000.0,0,1000.0,0,1000.0,1,400.22579129830297,0,1000.0,3,334.8010516720022,0,1000.0,0,1000.0,1,459.13324865438676,3,180.2975482448312,1,648.6900899359802,1,423.6952905384763,0,1000.0,2,821.8603682293356,0,1000.0,0,1000.0,1,401.6742492145856,2,713.2676605046626,0,1000.0,0,1000.0,2,25.71906263455862,0,1000.0,35,62.59259795653572,0,1000.0,2,450.93527276311386,0,1000.0,0,1000.0,0,1000.0,0,1000,0,1000.0,0,1000.0,0,1000.0,0,1000.0,0,1000.0,1,399.6858812373981,1,41.00044848178476,0,1000.0,0,1000.0,6,340.3804454761126,0,1000.0,8,44.40332899801282,0,1000.0,1,466.6648410636648,81
